review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R4-B,R4,dietitian_weight_management,plain-language-v2,GPT-5.6,gpt-5.6-sol,1,EC06,external_cue_reactivity,disengagement,4,4,4,4,4,4,4,4,low,none,none,moderate,none,moderate,low,none,retain,The sentence clearly describes redirecting attention after a sight or smell cue.,,true
ER-R4-B,R4,dietitian_weight_management,plain-language-v2,GPT-5.6,gpt-5.6-sol,2,HA03,habit_automaticity,awareness_lag,4,4,4,4,4,4,4,4,low,none,none,low,none,none,low,none,retain,The delayed noticing is concrete and easy to recall as an eating episode.,,true
ER-R4-B,R4,dietitian_weight_management,plain-language-v2,GPT-5.6,gpt-5.6-sol,3,HA01,habit_automaticity,automatic_start,4,4,4,4,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,Time or place cues and reaching for food are understandable though hunger may also explain the action.,,true
ER-R4-B,R4,dietitian_weight_management,plain-language-v2,GPT-5.6,gpt-5.6-sol,4,IM03,implementation_maintenance_friction,minimum_version,3,3,2,3,3,3,3,4,moderate,none,none,moderate,none,moderate,moderate,none,minor_rewrite,The phrase smallest version does not state whether it means food preparation choice or another plan action.,Завгүй өдөр хоолны төлөвлөгөөгөө хэрэгжүүлэх хамгийн хялбар хувилбар надад бэлэн байсан.,true
ER-R4-B,R4,dietitian_weight_management,plain-language-v2,GPT-5.6,gpt-5.6-sol,5,HS03,hunger_satiety_awareness,late_hunger,4,4,4,3,4,4,4,4,moderate,none,none,low,none,none,moderate,none,retain,Weakness is observable but may reflect illness sleep medication or delayed food access rather than late hunger awareness.,,true
ER-R4-B,R4,dietitian_weight_management,plain-language-v2,GPT-5.6,gpt-5.6-sol,6,EC03,external_cue_reactivity,availability,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,Nearby food and unplanned eating are clear while physical hunger remains a plausible contextual explanation.,,true
ER-R4-B,R4,dietitian_weight_management,plain-language-v2,GPT-5.6,gpt-5.6-sol,7,HA06,habit_automaticity,deliberate_choice,4,4,4,4,4,4,4,4,low,none,none,moderate,none,moderate,low,none,retain,The wording clearly contrasts deliberate choice with automatic eating in repeated situations.,,true
ER-R4-B,R4,dietitian_weight_management,plain-language-v2,GPT-5.6,gpt-5.6-sol,8,UC02,uncontrolled_eating,intended_amount,3,3,4,3,4,4,4,3,moderate,none,low,moderate,moderate,none,moderate,none,minor_rewrite,Eating more than first intended is clear but can reflect hunger portion uncertainty or social serving rather than loss of control.,Анх идэхээр бодсон хэмжээнээсээ илүү идээд зогсооход хэцүү байсан.,true
ER-R4-B,R4,dietitian_weight_management,plain-language-v2,GPT-5.6,gpt-5.6-sol,9,IM01,implementation_maintenance_friction,action_clarity,4,4,4,4,4,4,4,4,low,none,none,moderate,none,none,low,none,retain,Unclear action timing is plainly linked to not starting the plan.,,true
ER-R4-B,R4,dietitian_weight_management,plain-language-v2,GPT-5.6,gpt-5.6-sol,10,HS06,hunger_satiety_awareness,signal_use,4,4,3,3,4,4,4,4,moderate,moderate,none,low,none,none,moderate,none,minor_rewrite,Starting and stopping are two decisions and medical schedules may appropriately override body signals.,Биеийн дохио тодорхой байсан ч идэхээ хэзээ зогсоохоо шийдэхэд ашиглаж чадаагүй.,true
