review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R1-C,R1,psychometrician,boundary-stress-v2,GPT-5.6,gpt-5.6-sol,1,UC05,uncontrolled_eating,unplanned_continuation,4,4,4,3,4,4,4,3,moderate,low,low,moderate,moderate,none,moderate,none,retain,Continuing beyond an intended small amount fits the facet but may also reflect appetite or cue exposure.,,true
ER-R1-C,R1,psychometrician,boundary-stress-v2,GPT-5.6,gpt-5.6-sol,2,EC05,external_cue_reactivity,preoccupation,3,4,4,2,4,4,4,3,high,none,low,low,low,none,high,none,hold,Food thoughts disrupting attention show preoccupation but no external cue distinguishes this from rumination or emotional salience.,,true
ER-R1-C,R1,psychometrician,boundary-stress-v2,GPT-5.6,gpt-5.6-sol,3,AC02,response_quality,semantic_consistency,2,2,3,2,3,4,4,4,moderate,none,moderate,moderate,none,none,moderate,none,major_rewrite,Feeling required to repeat one response is not a direct semantic-consistency check and may reflect survey interpretation.,,true
ER-R1-C,R1,psychometrician,boundary-stress-v2,GPT-5.6,gpt-5.6-sol,4,IM02,implementation_maintenance_friction,setup_burden,3,4,4,3,4,4,4,4,moderate,none,low,low,none,none,moderate,none,minor_rewrite,Preparation burden and delay fit implementation friction but the unspecified plan permits broad life-task interpretations.,Хооллолтын төлөвлөгөөг хэрэгжүүлэхэд олон бэлтгэл шаардсанаас эхлэхээ хойшлуулсан.,true
ER-R1-C,R1,psychometrician,boundary-stress-v2,GPT-5.6,gpt-5.6-sol,5,HA04,habit_automaticity,context_trigger,4,4,3,2,4,4,4,4,high,none,low,low,low,none,high,none,minor_rewrite,A familiar setting and automatic initiation fit habit but also strongly represent environmental cue reactivity.,Танил орчинд ороход бодолгүйгээр идэж эхэлсэн.,true
ER-R1-C,R1,psychometrician,boundary-stress-v2,GPT-5.6,gpt-5.6-sol,6,RR05,restrictive_rebound,tightening,4,4,4,3,4,4,4,3,moderate,none,low,moderate,moderate,none,moderate,none,retain,Tightening rules after a deviation directly represents the facet although self-regulation and shame may also influence endorsement.,,true
ER-R1-C,R1,psychometrician,boundary-stress-v2,GPT-5.6,gpt-5.6-sol,7,HS06,hunger_satiety_awareness,signal_use,4,4,3,2,4,4,4,4,moderate,high,low,moderate,low,none,moderate,none,major_rewrite,The item combines starting and stopping decisions and presumes clear signals before assessing their use.,Биеийн дохио тодорхой байсан ч идэхээ зогсоох шийдвэрт ашиглаж чадаагүй.,true
ER-R1-C,R1,psychometrician,boundary-stress-v2,GPT-5.6,gpt-5.6-sol,8,BI05,body_image_avoidance,movement_participation,4,4,4,3,4,4,4,3,high,none,low,moderate,moderate,none,high,none,retain,Avoiding movement because others may notice the body fits the facet but can cross-load with social-evaluative anxiety.,,true
ER-R1-C,R1,psychometrician,boundary-stress-v2,GPT-5.6,gpt-5.6-sol,9,EC02,external_cue_reactivity,smell_cue,4,4,4,3,4,4,4,4,low,moderate,low,low,none,none,low,none,retain,Smell is an explicit cue linked to an eating decision though attention and decision are both represented.,,true
ER-R1-C,R1,psychometrician,boundary-stress-v2,GPT-5.6,gpt-5.6-sol,10,EE04,emotional_eating,loneliness,4,4,4,4,4,4,4,3,low,none,low,moderate,moderate,none,low,none,retain,Increased desire in response to loneliness is a direct affect-linked eating response with limited boundary ambiguity.,,true
