review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,1,HA04,habit_automaticity,context_trigger,4,4,3,4,4,4,4,4,low,low,none,low,none,none,low,none,minor_rewrite,The phrase “өөрөө эхэлдэг мэт” marks automatic initiation but is slightly indirect.,Танил орчинд ороход идэх үйлдэл бодолгүйгээр эхэлсэн.,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,2,UC03,uncontrolled_eating,momentum,4,4,4,4,4,4,4,3,moderate,low,none,moderate,low,none,moderate,none,retain,Continuing after noticing fullness directly captures eating momentum.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,3,HA06,habit_automaticity,deliberate_choice,4,4,4,4,4,4,4,4,low,low,none,moderate,none,moderate,low,none,retain,Deliberate choice in repeated contexts is a clear reverse-direction habit indicator.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,4,EC06,external_cue_reactivity,disengagement,4,4,3,3,4,4,4,4,moderate,moderate,none,moderate,none,moderate,moderate,none,minor_rewrite,Seeing or smelling food and redirecting attention combine cue exposure with attentional control.,Хоол харсан эсвэл үнэртсэний дараа анхаарлаа өөр зүйлд буцааж чадсан.,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,5,UC01,uncontrolled_eating,stopping,4,4,4,4,4,4,4,3,low,low,none,moderate,low,none,moderate,none,retain,Difficulty stopping after eating begins is aligned with the stated facet.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,6,HA05,habit_automaticity,low_deliberation,4,4,4,4,4,4,4,4,low,low,none,low,none,none,low,none,retain,Choosing a snack without considering desire expresses low deliberation.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,7,RR05,restrictive_rebound,tightening,4,4,4,4,4,4,4,3,moderate,low,none,moderate,moderate,none,moderate,none,retain,Tightening rules after a deviation captures the intended rebound pattern.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,8,EC02,external_cue_reactivity,smell_cue,4,4,4,4,4,4,4,4,low,low,none,low,none,none,low,none,retain,Food smell is a specified external cue and the response is observable.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,9,EC04,external_cue_reactivity,digital_cue,4,4,4,4,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,Digital food content followed by persistent food thoughts fits the digital-cue facet.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,10,HS04,hunger_satiety_awareness,comfortable_fullness,4,4,4,4,4,4,4,4,low,low,none,low,none,moderate,low,none,retain,Noticing comfortable fullness while eating is a direct reverse-direction awareness indicator.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,11,BI04,body_image_avoidance,social_participation,4,4,4,4,4,4,4,3,low,low,none,moderate,moderate,none,moderate,none,retain,Avoiding social activities because of appearance concern is specific to participation avoidance.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,12,HA03,habit_automaticity,awareness_lag,4,4,4,4,4,4,4,4,low,low,none,low,none,none,low,none,retain,Awareness only after eating has started captures the awareness-lag facet.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,13,EE05,emotional_eating,frustration,4,4,4,4,4,4,4,3,low,moderate,none,moderate,low,none,moderate,none,retain,Anger or frustration followed by turning to food is an emotion-linked behavior.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,14,BI05,body_image_avoidance,movement_participation,4,4,4,4,4,4,4,3,low,low,none,moderate,moderate,none,moderate,none,retain,The item links appearance concern to avoiding movement participation.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,15,UC05,uncontrolled_eating,unplanned_continuation,4,4,4,4,4,4,4,3,low,low,none,moderate,low,none,moderate,none,retain,Starting with a small intended amount and continuing describes unplanned continuation.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,16,SE03,eating_self_efficacy,social,4,4,4,4,4,4,4,4,low,low,none,moderate,none,none,low,none,retain,The confidence scale matches perceived ability to choose during social meals.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,17,RR04,restrictive_rebound,rebound,4,4,4,4,4,4,4,3,moderate,low,none,moderate,moderate,none,moderate,none,retain,Leaving the rest of the day uncontrolled after deviation captures rebound behavior.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,18,EE04,emotional_eating,loneliness,4,4,4,4,4,4,4,3,low,low,none,moderate,low,none,moderate,none,retain,Loneliness and increased desire to eat are clearly linked in the wording.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,19,SE05,eating_self_efficacy,recovery,4,4,4,4,4,4,4,4,moderate,low,none,moderate,low,none,low,none,retain,The confidence scale fits returning at the next opportunity after deviation.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,20,EE01,emotional_eating,stress,4,4,4,3,4,4,4,3,moderate,low,none,moderate,low,none,moderate,none,retain,Stress-related eating without hunger includes both affect and hunger-state information.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,21,UC04,uncontrolled_eating,subjective_control,4,4,4,4,4,4,4,3,moderate,low,none,moderate,low,none,moderate,none,retain,Feeling unable to direct one’s action while eating represents subjective control.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,22,SE02,eating_self_efficacy,time_pressure,4,4,3,3,4,4,4,4,moderate,low,none,low,none,none,moderate,none,minor_rewrite,“Өөрт тохирох” and “боломжит” can represent different constraints.,Зав багатай үед боломжтой хоолны сонголт хийж чадна гэдэгтээ хэр итгэлтэй байсан бэ?,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,23,RR02,restrictive_rebound,prohibition,4,4,4,4,4,4,4,3,low,low,none,moderate,moderate,none,moderate,none,retain,Setting a complete prohibition rule directly reflects restrictive rules.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,24,EC03,external_cue_reactivity,availability,4,4,4,3,4,4,4,4,moderate,moderate,none,low,none,none,moderate,none,minor_rewrite,Availability and unplanned eating are both present; the cue is still identifiable.,Идэх зүйл ойрхон бэлэн байх үед төлөвлөөгүйгээр идсэн.,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,25,IM04,implementation_maintenance_friction,disruption,4,4,4,4,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,Schedule disruption and plan interruption describe the disruption facet.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,26,HA01,habit_automaticity,automatic_start,4,4,4,4,4,4,4,4,low,low,none,low,none,none,low,none,retain,A time or place cue followed by reaching for food without thought is specific.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,27,BI02,body_image_avoidance,mirror,4,4,4,4,4,4,4,3,low,low,none,moderate,moderate,none,moderate,none,retain,Avoiding mirrors due to discomfort seeing one’s body is a focused avoidance behavior.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,28,RR06,restrictive_rebound,flexible_return,4,4,4,4,4,4,4,3,moderate,low,none,moderate,low,moderate,moderate,none,retain,Returning to a normal pattern at the next meal is a clear reverse-direction flexibility indicator.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,29,RR03,restrictive_rebound,dichotomous_evaluation,4,4,4,4,4,4,4,3,low,low,none,moderate,moderate,none,moderate,none,retain,Calling a day a failure after not following the plan exactly captures dichotomous evaluation.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,30,SE01,eating_self_efficacy,stress,4,4,4,3,4,4,4,4,moderate,moderate,none,low,none,none,moderate,none,minor_rewrite,Confidence is clear but “уян хатан” and plan implementation add separate content.,Стресстэй өдөр өөрийн сонгосон хоолны төлөвлөгөөг хэрэгжүүлж чадна гэдэгтээ хэр итгэлтэй байсан бэ?,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,31,RR01,restrictive_rebound,rigid_rules,4,4,4,4,4,4,4,3,moderate,low,none,moderate,moderate,none,moderate,none,retain,Feeling that a plan has collapsed after a small rule deviation represents rigid rules.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,32,AC02,response_quality,semantic_consistency,2,2,3,2,2,4,4,4,high,low,moderate,low,none,none,high,none,major_rewrite,Perceiving a need to choose one identical answer does not assess response quality cleanly.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,33,IM02,implementation_maintenance_friction,setup_burden,4,4,4,4,4,4,4,4,low,low,none,low,none,none,low,none,retain,Preparation burden causing delay is a discrete implementation friction.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,34,HS03,hunger_satiety_awareness,late_hunger,4,4,4,4,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,Noticing hunger only after marked weakness captures late recognition of hunger.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,35,IM06,implementation_maintenance_friction,repeatability,4,4,4,4,4,4,4,4,moderate,low,none,low,none,none,moderate,none,retain,Difficulty repeating an action across later days matches repeatability friction.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,36,EE02,emotional_eating,sadness,4,4,4,4,4,4,4,3,moderate,low,none,moderate,low,none,moderate,none,retain,Feeling temporarily soothed by eating while sad fits the sadness facet.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,37,UC06,uncontrolled_eating,pause_capacity,4,4,4,4,4,4,4,3,moderate,low,none,moderate,low,moderate,moderate,none,retain,Pausing to consider continuing is a clear reverse-direction capacity indicator.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,38,AC01,response_quality,instructional_check,1,1,4,1,1,4,4,4,high,low,high,high,none,none,high,none,remove,This instruction directs a specific answer and is not a frequency item.,,true
ER-R8-A,R8,measurement_data_science,strict-content-v2,GPT-5.6,gpt-5.6-terra,39,BI03,body_image_avoidance,clothing,4,4,4,4,4,4,4,3,low,low,none,moderate,moderate,none,moderate,none,retain,Not choosing desired clothing because of appearance is a specific avoidance behavior.,,true
