review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R2-A,R2,health_psychology,strict-content-v2,GPT-5.6,gpt-5.6-terra,1,HA04,habit_automaticity,context_trigger,4,4,4,4,4,4,4,4,low,none,none,low,low,none,low,none,retain,Танил орчинд орох нөхцөл ба автоматаар эхлэх идэх үйлдлийг шууд холбосон.,,true
ER-R2-A,R2,health_psychology,strict-content-v2,GPT-5.6,gpt-5.6-terra,2,HS06,hunger_satiety_awareness,signal_use,4,4,3,3,4,4,4,4,moderate,moderate,none,low,low,none,moderate,none,minor_rewrite,Биеийн дохиог ашиглах санаа тохирно; эхлэх ба зогсох хоёр шийдвэрийг хамтатгасан.,Биеийн дохио тодорхой байсан ч идэхээ эхлэх эсвэл зогсоох шийдвэртээ ашиглаж чадаагүй.,true
ER-R2-A,R2,health_psychology,strict-content-v2,GPT-5.6,gpt-5.6-terra,3,HA06,habit_automaticity,deliberate_choice,4,4,4,4,4,4,4,4,low,none,none,low,none,high,low,none,retain,Давтагддаг нөхцөлд зориуд сонголт хийх нь автомат бус үйлдлийг тодорхой илэрхийлсэн.,,true
ER-R2-A,R2,health_psychology,strict-content-v2,GPT-5.6,gpt-5.6-terra,4,SE06,eating_self_efficacy,fatigue,4,4,4,4,4,4,4,4,low,none,none,low,low,none,low,none,retain,Ядарсан үеийн өөрт боломжтой хамгийн жижиг сонголтод итгэх итгэлийг нэг нөхцөлд асуусан.,,true
ER-R2-A,R2,health_psychology,strict-content-v2,GPT-5.6,gpt-5.6-terra,5,HA05,habit_automaticity,low_deliberation,4,4,3,3,4,4,4,4,moderate,none,none,low,low,none,moderate,none,minor_rewrite,Зууш сонгохдоо бодолгүй байхыг асуусан ч хүсэлтэй эсэхийг бодох нь өөрийгөө хянахтай давхцаж болно.,,true
ER-R2-A,R2,health_psychology,strict-content-v2,GPT-5.6,gpt-5.6-terra,6,IM02,implementation_maintenance_friction,setup_burden,4,4,4,4,4,4,4,4,low,none,none,low,low,none,low,none,retain,Олон бэлтгэлээс шалтгаалсан хойшлолтыг үйлдэхэд тулгарсан саад гэж тодорхой асуусан.,,true
ER-R2-A,R2,health_psychology,strict-content-v2,GPT-5.6,gpt-5.6-terra,7,BI06,body_image_avoidance,participation_despite_discomfort,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,high,low,none,retain,Биеийн талаарх тавгүй мэдрэмж байсан ч оролцсоныг асууж байгаа бөгөөд мэдрэмтгий агуулгатай.,,true
ER-R2-A,R2,health_psychology,strict-content-v2,GPT-5.6,gpt-5.6-terra,8,EC06,external_cue_reactivity,disengagement,4,4,4,4,4,4,4,4,moderate,none,none,low,low,high,moderate,none,retain,Хараа эсвэл үнэрийн дохионы дараах анхаарлаа шилжүүлэх чадварыг тодорхой асуусан.,,true
ER-R2-A,R2,health_psychology,strict-content-v2,GPT-5.6,gpt-5.6-terra,9,RR01,restrictive_rebound,rigid_rules,4,4,4,4,4,4,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,Жижиг зөрчлийг бүх төлөвлөгөө нуран унасантай адилтгах хатуу хариу үйлдлийг тодорхой тусгасан.,,true
ER-R2-A,R2,health_psychology,strict-content-v2,GPT-5.6,gpt-5.6-terra,10,UC02,uncontrolled_eating,intended_amount,4,4,4,4,4,4,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,Анхны төлөвлөсөн хэмжээнээс илүү идсэнийг нэг зан үйлийн үр дүнгээр асуусан.,,true
