review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","1","RR05","restrictive_rebound","tightening","4","4","4","4","4","4","4","3","low","none","low","moderate","moderate","none","low","none","retain","Describes tightening a self-rule after deviation; it may evoke self-blame but does not label the person.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","2","EE01","emotional_eating","stress","4","4","4","4","4","4","4","3","low","low","low","moderate","moderate","none","low","none","retain","Links stress and eating without diagnostic language; stating absence of hunger may invite judgment.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","3","EE05","emotional_eating","frustration","4","4","3","3","4","4","4","3","moderate","moderate","low","moderate","low","none","moderate","none","minor_rewrite","Combines anger and frustration and uses the broad phrase turning to food, which can include desire or eating.","Уурласны дараа юм идсэн.","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","4","IM02","implementation_maintenance_friction","setup_burden","4","4","3","3","4","4","4","4","moderate","low","low","low","none","none","moderate","none","minor_rewrite","The causal wording attributes delay to preparation burden although other barriers may coexist.","Олон бэлтгэл шаардсан тул төлөвлөгөөгөө эхлүүлэхээ хойшлуулсан.","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","5","BI04","body_image_avoidance","social_participation","4","4","4","4","4","4","4","3","low","none","low","moderate","high","none","low","none","retain","Directly names body-related social avoidance; the content may be distressing but is not moralizing.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","6","BI03","body_image_avoidance","clothing","4","4","4","4","4","4","4","3","low","none","low","moderate","high","none","low","none","retain","Directly describes clothing avoidance caused by body discomfort and may activate body shame.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","7","IM01","implementation_maintenance_friction","action_clarity","4","4","4","4","4","4","4","4","low","low","low","low","none","none","low","none","retain","Names unclear timing and action as the barrier without blaming the respondent.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","8","RR01","restrictive_rebound","rigid_rules","4","4","4","4","4","4","4","3","low","none","low","moderate","high","none","low","none","retain","Captures collapse after a small rule deviation; failure-like imagery may intensify shame.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","9","HS02","hunger_satiety_awareness","hunger_discrimination","4","4","4","4","4","4","4","4","low","none","low","moderate","low","low","low","none","retain","Asks about distinguishing hunger from desire without implying that either experience is wrong.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","10","UC02","uncontrolled_eating","intended_amount","3","4","4","3","4","4","4","3","moderate","none","low","moderate","moderate","none","moderate","none","minor_rewrite","Eating more than intended can reflect changed appetite or context rather than loss of control.","Анх бодсон хэмжээнээсээ илүү идсэн бөгөөд зогсоох надад хэцүү байсан.","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","11","HS01","hunger_satiety_awareness","early_hunger","4","4","4","4","4","4","4","4","low","none","low","moderate","low","low","low","none","retain","Describes noticing bodily signals before intense hunger without moral or diagnostic wording.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","12","EC01","external_cue_reactivity","visual_cue","4","4","4","4","4","4","4","4","low","none","low","low","low","none","low","none","retain","Separates visual cue and desire while treating cue reactivity as an ordinary experience.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","13","EC02","external_cue_reactivity","smell_cue","4","4","4","4","4","4","4","4","low","none","low","low","none","none","low","none","retain","Identifies smell as influencing a decision without implying impaired control.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","14","UC05","uncontrolled_eating","unplanned_continuation","4","4","4","4","4","4","4","3","low","none","low","moderate","moderate","none","low","none","retain","Contrasts intended small amount with continuation; sensitivity arises from perceived self-control failure.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","15","HA03","habit_automaticity","awareness_lag","4","4","3","4","4","4","4","4","low","none","low","low","low","none","low","none","minor_rewrite","The repeated wording for started is awkward, though the delayed awareness remains observable.","Идэж эхэлснээ хэсэг хугацаа өнгөрсний дараа анзаарсан.","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","16","EE04","emotional_eating","loneliness","4","4","4","4","4","4","4","3","low","none","low","moderate","moderate","none","low","none","retain","Names loneliness and increased desire without claiming pathology; the emotion itself may be distressing.","","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","17","HS06","hunger_satiety_awareness","signal_use","4","4","3","3","4","4","4","3","moderate","moderate","low","moderate","moderate","none","moderate","none","minor_rewrite","Combines starting and stopping decisions and inability wording may feel deficit-focused.","Биеийн дохио тодорхой байсан ч хэзээ идэж эхлэхээ шийдэхэд ашиглаагүй.","true"
"ER-R7-C","R7","ethics_safety","boundary-stress-v2","GPT-5.6","gpt-5.6-sol","18","HS04","hunger_satiety_awareness","comfortable_fullness","4","4","4","4","4","4","4","4","low","none","low","moderate","low","low","low","none","retain","Uses neutral bodily awareness language; the positive direction may cue a desirable response.","","true"
