review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,1,BI03,body_image_avoidance,clothing,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,none,low,none,retain,Appearance concern and clothing choice are directly observable; weight-related medical clothing needs are not specified,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,2,HS05,hunger_satiety_awareness,satiety_clarity,4,4,4,4,4,4,4,4,low,none,none,none,low,none,low,none,retain,Directly asks about uncertainty recognizing fullness; medication or illness may also affect this signal,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,3,IM04,implementation_maintenance_friction,disruption,4,4,4,3,4,4,4,4,moderate,low,none,low,low,none,moderate,none,minor_rewrite,Schedule disruption and plan interruption fit; тэр чигтээ can imply total failure,Өдрийн хуваарь өөрчлөгдөхөд төлөвлөгөөгөө үргэлжлүүлэхэд хэцүү болсон.,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,4,SE01,eating_self_efficacy,stress,4,4,3,4,4,3,4,4,moderate,low,none,moderate,low,none,moderate,none,minor_rewrite,Confidence format fits; stress and flexible meal-plan wording may cover several eating decisions,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,5,HA01,habit_automaticity,automatic_start,4,4,4,4,4,4,4,4,moderate,none,none,low,low,none,moderate,none,retain,Recurring time or place and unplanned reaching describe automatic initiation; hunger may also prompt eating,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,6,HA02,habit_automaticity,sequence,4,4,3,4,4,4,4,4,moderate,none,none,low,low,none,moderate,none,minor_rewrite,An action-to-eating sequence fits habit; нэг үйлдэл is unspecified,Нэг үйлдлийн дараа юм идэх нь автоматаар үргэлжилдэг болсон.,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,7,EC05,external_cue_reactivity,preoccupation,3,4,4,3,4,4,4,3,high,none,none,low,moderate,none,high,none,minor_rewrite,Food thoughts disrupting attention are clear but may reflect stress or broader preoccupation rather than an external cue,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,8,EE03,emotional_eating,boredom,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,Boredom followed by starting to eat is a clear eating-context pattern; physical hunger is not ruled out,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,9,BI04,body_image_avoidance,social_participation,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,none,low,none,retain,Links appearance concern to declining social activity; it may feel personally sensitive,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,10,UC03,uncontrolled_eating,momentum,4,4,4,3,4,4,4,3,high,none,none,moderate,moderate,none,high,none,minor_rewrite,Continuing after fullness is observable but may reflect meal context or intentional eating rather than loss of control,Цадсанаа анзаарсан ч зогсоох хэцүү байсан.,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,11,RR03,restrictive_rebound,dichotomous_evaluation,4,4,4,4,4,4,4,3,moderate,none,none,moderate,high,none,moderate,none,retain,All-or-nothing evaluation after a deviation directly captures the facet and may evoke self-judgment,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,12,BI06,body_image_avoidance,participation_despite_discomfort,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,moderate,low,none,retain,Participation despite body discomfort is a clear reverse indicator; reverse direction requires careful scoring,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,13,EC03,external_cue_reactivity,availability,4,4,4,4,4,4,4,4,moderate,none,none,low,low,none,moderate,none,retain,Nearby available food and unplanned eating identify an availability context; hunger may co-occur,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,14,RR02,restrictive_rebound,prohibition,4,4,4,4,4,4,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,Complete self-imposed food prohibition directly reflects restrictive rules and can carry moral weight,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,15,EE06,emotional_eating,affect_tolerance,3,4,3,3,4,4,4,4,high,moderate,none,moderate,low,moderate,high,none,minor_rewrite,Combines unpleasant emotion and not eating; it can reflect coping or appetite suppression rather than emotional eating,Таагүй мэдрэмж төрөхөд хоол идэхээс өөр аргаар даван туулж чадсан.,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,16,EE01,emotional_eating,stress,4,4,4,4,4,4,4,3,moderate,none,none,moderate,low,none,moderate,none,retain,Stress-related eating despite no hunger is explicit; the no-hunger judgment may be difficult for some respondents,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,17,BI02,body_image_avoidance,mirror,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,none,low,none,retain,Appearance discomfort leading to mirror avoidance is direct and concrete,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,18,AC01,response_quality,instructional_check,4,4,4,4,4,4,4,4,none,none,high,none,none,none,none,none,retain,The explicit required option is clear for an instructional response check,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,19,UC05,uncontrolled_eating,unplanned_continuation,4,4,4,3,4,4,4,3,high,none,none,moderate,moderate,none,high,none,minor_rewrite,Starting with a small amount then continuing may be normal eating and does not state difficulty stopping,Багахан иднэ гэж эхэлсэн ч зогсоох хэцүү болж үргэлжлүүлсэн.,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,20,EC06,external_cue_reactivity,disengagement,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,moderate,moderate,none,retain,Food sight or smell is explicit and returning attention measures cue disengagement; reverse direction is clear,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,21,IM06,implementation_maintenance_friction,repeatability,4,4,4,4,4,4,4,4,low,none,none,low,low,none,low,none,retain,Repeating a successful action on later days directly captures maintenance friction,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,22,SE05,eating_self_efficacy,recovery,4,4,4,4,4,3,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,Confidence after eating differently than planned clearly targets recovery; a recent opportunity may not have occurred,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,23,UC01,uncontrolled_eating,stopping,4,4,4,4,4,4,4,3,moderate,none,none,moderate,moderate,none,high,none,retain,Difficulty stopping after eating begins directly captures subjective control and can feel sensitive,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,24,HA06,habit_automaticity,deliberate_choice,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,moderate,moderate,none,retain,Deliberate choice in recurring contexts is a usable reverse indicator of automaticity,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,25,UC04,uncontrolled_eating,subjective_control,4,4,4,4,4,4,4,3,moderate,none,none,moderate,moderate,none,high,none,retain,Feeling unable to direct eating is a direct subjective-control statement but may be distressing,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,26,RR04,restrictive_rebound,rebound,4,4,4,3,4,4,4,3,high,none,none,moderate,high,none,high,none,minor_rewrite,Deviation followed by abandoning the day fits rebound but хяналтгүй may imply uncontrolled eating,Нэг удаа төлөвлөснөөс өөр идсэний дараа үлдсэн өдрийн төлөвлөгөөгөө орхисон.,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,27,SE03,eating_self_efficacy,social,4,4,4,4,4,3,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,Confidence making a calm personal choice while eating with others fits social self-efficacy; opportunity may vary,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,28,IM02,implementation_maintenance_friction,setup_burden,4,4,4,4,4,4,4,4,low,none,none,low,low,none,low,none,retain,Preparation burden delaying a plan is clear and concrete,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,29,BI05,body_image_avoidance,movement_participation,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,none,low,none,retain,Fear that others notice the body leading to movement avoidance directly fits the facet,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,30,HS02,hunger_satiety_awareness,hunger_discrimination,4,4,4,4,4,4,4,4,moderate,none,none,low,low,moderate,moderate,none,retain,Distinguishing hunger when desire arises directly assesses signal interpretation; reverse direction is clear,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,31,HS03,hunger_satiety_awareness,late_hunger,4,4,4,4,4,4,4,4,moderate,none,none,low,low,none,moderate,none,retain,Recognizing hunger only after marked weakness clearly addresses late hunger awareness; illness may also cause weakness,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,32,IM01,implementation_maintenance_friction,action_clarity,4,4,4,4,4,4,4,4,low,none,none,low,low,none,low,none,retain,Unclear what and when to act leading to non-start directly fits action clarity,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,33,AC02,response_quality,semantic_consistency,4,4,4,4,4,4,4,4,none,none,none,low,none,none,none,none,retain,The item directly asks whether a uniform response requirement was perceived,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,34,SE02,eating_self_efficacy,time_pressure,4,4,4,4,4,3,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,Confidence selecting a feasible food option under time pressure fits the facet; access may constrain choices,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,35,EE05,emotional_eating,frustration,4,4,4,4,4,4,4,3,moderate,none,none,moderate,low,none,moderate,none,retain,Anger or frustration followed by turning to food clearly captures emotion-linked eating,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,36,IM03,implementation_maintenance_friction,minimum_version,4,4,4,4,4,4,4,4,moderate,none,none,low,low,moderate,moderate,none,retain,A ready smallest version for a busy day measures an implementation support; reverse direction is clear,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,37,HS04,hunger_satiety_awareness,comfortable_fullness,4,4,4,4,4,4,4,4,low,none,none,low,low,moderate,low,none,retain,Noticing comfortable fullness while eating directly measures satiety awareness; reverse direction is clear,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,38,RR01,restrictive_rebound,rigid_rules,4,4,4,4,4,4,4,3,moderate,none,none,moderate,high,none,moderate,none,retain,A small deviation making the plan feel collapsed clearly reflects rigid all-or-nothing rules,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,39,SE06,eating_self_efficacy,fatigue,4,4,4,4,4,3,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,Confidence selecting a feasible smallest option while tired fits efficacy; fatigue can be medical or sleep-related,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,40,RR06,restrictive_rebound,flexible_return,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,moderate,moderate,none,retain,Returning to a usual rhythm at the next meal clearly indexes flexible recovery; reverse direction is clear,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,41,EE02,emotional_eating,sadness,4,4,4,3,4,4,4,3,high,none,none,moderate,moderate,none,high,none,minor_rewrite,Temporary calming belief links sadness and food but measures expected effect as well as eating,Сэтгэл гунигтай үед хоол идэх хүсэл төрсөн.,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,42,SE04,eating_self_efficacy,cues,4,4,4,4,4,4,4,4,high,none,none,moderate,low,none,high,none,retain,Confidence in deliberately deciding near available food fits cue-related efficacy; hunger may also influence the decision,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,43,EC02,external_cue_reactivity,smell_cue,4,4,4,4,4,4,4,4,moderate,none,none,low,low,none,moderate,none,retain,Food smell is a specific external cue and influence on deciding to eat is explicit,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,44,RR05,restrictive_rebound,tightening,4,4,4,4,4,4,4,3,moderate,none,none,moderate,high,none,moderate,none,retain,Further tightening rules after a deviation directly captures restrictive rebound and may evoke judgment,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,45,HS01,hunger_satiety_awareness,early_hunger,4,4,4,4,4,4,4,4,moderate,none,none,low,low,moderate,moderate,none,retain,Noticing body signals before hunger is intense directly fits early hunger awareness; reverse direction is clear,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,46,IM05,implementation_maintenance_friction,resumption,4,4,4,4,4,4,4,4,moderate,none,none,low,low,moderate,moderate,none,retain,Resuming at the next opportunity after one missed instance directly fits maintenance; reverse direction is clear,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,47,EC04,external_cue_reactivity,digital_cue,4,4,4,4,4,4,4,4,moderate,none,none,low,low,none,moderate,none,retain,Food app or advertising is a specific digital cue and ongoing food thoughts are observable,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,48,EE04,emotional_eating,loneliness,4,4,4,4,4,4,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,Loneliness followed by increased desire to eat directly fits emotion-linked desire and can feel sensitive,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,49,HA03,habit_automaticity,awareness_lag,4,4,4,4,4,4,4,4,moderate,none,none,low,low,none,high,none,retain,Awareness only after eating has begun clearly captures low deliberation and may overlap loss of control,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,50,UC06,uncontrolled_eating,pause_capacity,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,moderate,moderate,none,retain,Pausing during eating to decide whether to continue is a clear reverse indicator of control,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,51,BI01,body_image_avoidance,photographs,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,none,low,none,retain,Appearance concern leading to avoiding photographs is concrete and directly relevant,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,52,HS06,hunger_satiety_awareness,signal_use,4,4,4,3,4,4,4,4,high,low,none,low,low,none,high,none,minor_rewrite,Clear signals plus deciding both start and stop combines two decisions and may involve schedule or medical rules,Биеийн дохио тодорхой байсан ч хэзээ идэхээ шийдэхэд ашиглаж чадаагүй.,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,53,UC02,uncontrolled_eating,intended_amount,3,4,4,3,4,4,4,3,high,none,none,moderate,moderate,none,high,none,minor_rewrite,Eating more than first intended can be intentional or context-driven and does not state difficulty controlling it,Анх бодсоноосоо илүү идээд зогсоох хэцүү байсан.,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,54,HA05,habit_automaticity,low_deliberation,4,4,4,4,4,4,4,4,moderate,none,none,low,low,none,moderate,none,retain,Choosing a snack without considering desire directly captures low deliberation; planned snacks are not distinguished,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,55,HA04,habit_automaticity,context_trigger,4,4,4,4,4,4,4,4,moderate,none,none,low,low,none,moderate,none,retain,A familiar setting triggering eating without deliberate initiation directly fits context-linked automaticity,,true
ER-R4-A,R4,dietitian_weight_management,strict-content-v2,GPT-5.6,gpt-5.6-terra,56,EC01,external_cue_reactivity,visual_cue,4,4,4,4,4,4,4,4,high,none,none,low,low,none,moderate,none,retain,Seeing food while not hungry and wanting to eat is a clear visual-cue response; hunger judgment remains self-reported,,true
