review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R6-A,R6,cognitive_interview_method,strict-content-v2,GPT-5.6,gpt-5.6-terra,1,IM06,implementation_maintenance_friction,repeatability,4,4,4,4,4,4,4,4,low,low,none,low,low,none,low,none,retain,The repeated-action difficulty is concrete and fits a 14-day frequency judgment,,true
ER-R6-A,R6,cognitive_interview_method,strict-content-v2,GPT-5.6,gpt-5.6-terra,2,BI06,body_image_avoidance,participation_despite_discomfort,4,4,3,3,4,4,4,3,moderate,low,low,moderate,moderate,high,moderate,none,minor_rewrite,The contrast between discomfort and participation is understandable but reverse phrasing adds response-selection burden,Биеийнхээ талаар тавгүй санагдсан үедээ хүссэн үйл ажиллагаандаа оролцсон,true
ER-R6-A,R6,cognitive_interview_method,strict-content-v2,GPT-5.6,gpt-5.6-terra,3,HS01,hunger_satiety_awareness,early_hunger,4,4,4,4,4,4,4,4,low,low,none,low,low,moderate,low,none,retain,The item asks about noticing an early internal signal within a usable period,,true
ER-R6-A,R6,cognitive_interview_method,strict-content-v2,GPT-5.6,gpt-5.6-terra,4,EE03,emotional_eating,boredom,4,4,3,3,4,4,4,4,moderate,moderate,low,moderate,low,none,moderate,none,minor_rewrite,Doing something else and beginning to eat are two contrasted actions that may be read as one choice,Уйдсан үедээ юм идэж эхэлсэн,true
ER-R6-A,R6,cognitive_interview_method,strict-content-v2,GPT-5.6,gpt-5.6-terra,5,SE05,eating_self_efficacy,recovery,4,4,3,3,4,4,4,4,moderate,moderate,low,moderate,moderate,none,moderate,none,minor_rewrite,The long conditional contains deviation recovery and confidence in one judgment,Төлөвлөснөөс өөр идсэний дараа дараагийн боломж дээрээ эргэн үргэлжлүүлж чадна гэдэгтээ хэр итгэлтэй байсан бэ?,true
ER-R6-A,R6,cognitive_interview_method,strict-content-v2,GPT-5.6,gpt-5.6-terra,6,UC03,uncontrolled_eating,momentum,4,4,4,3,4,4,4,3,moderate,low,low,moderate,moderate,none,moderate,none,retain,Noticing fullness then continuing is observable though fullness awareness also enters the judgment,,true
ER-R6-A,R6,cognitive_interview_method,strict-content-v2,GPT-5.6,gpt-5.6-terra,7,HA04,habit_automaticity,context_trigger,4,4,3,3,4,4,4,4,moderate,low,none,low,low,none,moderate,none,minor_rewrite,The phrase like starting by itself may be interpreted literally or as a habit,Танил орчинд ороход идэж эхлэх нь бараг автоматаар болсон,true
ER-R6-A,R6,cognitive_interview_method,strict-content-v2,GPT-5.6,gpt-5.6-terra,8,SE01,eating_self_efficacy,stress,4,4,3,3,4,4,4,4,moderate,moderate,low,moderate,low,none,moderate,none,minor_rewrite,Stress and carrying out a flexible plan can each vary and create a broad confidence judgment,,true
ER-R6-A,R6,cognitive_interview_method,strict-content-v2,GPT-5.6,gpt-5.6-terra,9,UC02,uncontrolled_eating,intended_amount,4,4,4,3,4,4,4,3,moderate,low,low,moderate,moderate,none,moderate,none,retain,Comparing eaten amount with an initial intention is direct but requires recalling that intention,,true
ER-R6-A,R6,cognitive_interview_method,strict-content-v2,GPT-5.6,gpt-5.6-terra,10,SE02,eating_self_efficacy,time_pressure,4,4,3,3,4,4,4,4,moderate,low,low,moderate,low,none,moderate,none,minor_rewrite,Possible food choices may depend on access as well as confidence under time pressure,,true
