review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R5-A,R5,mongolian_language_culture,strict-content-v2,GPT-5.6,gpt-5.6-sol,1,EC06,external_cue_reactivity,disengagement,4,4,4,4,4,4,4,4,low,none,none,low,none,moderate,low,none,retain,"Өгүүлбэр энгийн бөгөөд хоолны хараа үнэрийн өдөөлтөөс анхаарлаа салгах чадварыг шууд илэрхийлсэн.",,true
ER-R5-A,R5,mongolian_language_culture,strict-content-v2,GPT-5.6,gpt-5.6-sol,2,HA06,habit_automaticity,deliberate_choice,4,4,3,4,4,4,3,4,low,none,none,moderate,none,moderate,low,none,minor_rewrite,"«Давтагддаг нөхцөл» нь бичгийн хэллэгтэй бөгөөд ямар нөхцөлийг хэлснийг зарим хүн бүдэг ойлгож болно.","Дандаа давтагддаг нөхцөлд идэхээсээ өмнө юу сонгохоо зориуд бодсон.",true
ER-R5-A,R5,mongolian_language_culture,strict-content-v2,GPT-5.6,gpt-5.6-sol,3,EC02,external_cue_reactivity,smell_cue,4,4,4,4,4,4,4,4,low,none,none,low,none,none,low,none,retain,"Хоолны үнэр анхаарал татсан болон идэх шийдвэрт нөлөөлснийг ойлгомжтой холбоно.",,true
ER-R5-A,R5,mongolian_language_culture,strict-content-v2,GPT-5.6,gpt-5.6-sol,4,EE01,emotional_eating,stress,4,4,4,4,4,4,4,4,low,none,none,moderate,low,none,low,none,retain,"Стресс болон өлсөөгүй үеийн идэлтийг төвийг сахисан өдөр тутмын хэлээр тодорхойлсон.",,true
ER-R5-A,R5,mongolian_language_culture,strict-content-v2,GPT-5.6,gpt-5.6-sol,5,UC02,uncontrolled_eating,intended_amount,4,4,4,4,4,4,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,"Анхны хэмжээнээс хэтэрсэн идэлтийг товч хэлсэн ч өөрийгөө буруутгах мэдрэмж бага зэрэг төрүүлж болно.",,true
ER-R5-A,R5,mongolian_language_culture,strict-content-v2,GPT-5.6,gpt-5.6-sol,6,HA05,habit_automaticity,low_deliberation,4,4,3,4,4,4,3,4,low,none,none,low,none,none,low,none,minor_rewrite,"«Үнэхээр хүсэж байгаа эсэх» нь зуушийг хүсэх тухай юу эсвэл сонголтоо хүсэх тухай юу гэдэг нь бага зэрэг бүдэг.","Зууш авахдаа идэхийг хүсэж байгаа эсэхээ бодолгүй сонгосон.",true
ER-R5-A,R5,mongolian_language_culture,strict-content-v2,GPT-5.6,gpt-5.6-sol,7,BI01,body_image_avoidance,photographs,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,none,low,none,retain,"Зураг авахуулах нөхцөл Монгол хэлэнд байгалийн сонсогдож биеийн төрхтэй холбоотой зайлсхийлтийг шууд илэрхийлнэ.",,true
ER-R5-A,R5,mongolian_language_culture,strict-content-v2,GPT-5.6,gpt-5.6-sol,8,SE03,eating_self_efficacy,social,4,4,4,4,4,4,4,4,low,none,none,moderate,none,none,low,none,retain,"Бусадтай хамт хооллох үеийн өөрийн сонголтод итгэх итгэлийг ойлгомжтой асуусан.",,true
ER-R5-A,R5,mongolian_language_culture,strict-content-v2,GPT-5.6,gpt-5.6-sol,9,HS02,hunger_satiety_awareness,hunger_discrimination,4,4,4,4,4,4,4,4,moderate,none,none,moderate,none,moderate,moderate,none,retain,"Идэх хүсэл болон биеийн өлсөлтийг ялгах утга өдөр тутмын Монгол хэлээр тодорхой.",,true
ER-R5-A,R5,mongolian_language_culture,strict-content-v2,GPT-5.6,gpt-5.6-sol,10,EE03,emotional_eating,boredom,4,4,4,4,4,4,4,4,low,none,low,moderate,low,none,low,none,retain,"Уйдсан үеийн идэлтийг ойлгомжтой дүрсэлсэн бөгөөд хэллэг нь өргөн хүрээнд хүртээмжтэй.",,true
ER-R5-A,R5,mongolian_language_culture,strict-content-v2,GPT-5.6,gpt-5.6-sol,11,EE04,emotional_eating,loneliness,4,4,4,4,4,4,4,4,low,none,none,moderate,low,none,low,none,retain,"Ганцаардлын мэдрэмж болон идэх хүслийн өөрчлөлтийг төвийг сахисан байдлаар нэг утгатай хэлсэн.",,true
