review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,1,EC02,external_cue_reactivity,smell_cue,4,4,3,3,4,4,4,4,moderate,low,low,low,low,none,moderate,low,minor_rewrite,"Readers may separate attention from deciding to eat, creating two events.","Хоолны үнэрээс болж идэх хүсэл төрсөн.",true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,2,HA03,habit_automaticity,awareness_lag,4,4,4,4,4,4,4,4,low,low,low,low,low,none,low,low,retain,"The delayed-noticing event is concrete and can be recalled within 14 days.",,true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,3,EE01,emotional_eating,stress,4,4,4,3,4,4,4,3,moderate,low,low,moderate,moderate,none,moderate,low,minor_rewrite,"Stress and absence of hunger require two judgments and may invite self-judgment.","Стресстсэн үедээ юм идсэн.",true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,4,HS05,hunger_satiety_awareness,satiety_clarity,4,4,4,4,4,4,4,4,moderate,low,low,low,low,none,moderate,low,retain,"The item asks one recognizable uncertainty about fullness, though it borders decision confidence.",,true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,5,RR05,restrictive_rebound,tightening,4,4,4,4,4,4,4,3,moderate,low,low,moderate,moderate,none,moderate,low,retain,"The sequence after a deviation is observable; rule tightening may feel self-critical.",,true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,6,BI03,body_image_avoidance,clothing,4,4,4,4,4,4,4,3,low,low,low,moderate,moderate,none,low,low,retain,"It gives a specific avoidance behavior and a stated appearance-related reason.",,true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,7,SE06,eating_self_efficacy,fatigue,4,4,3,3,3,3,4,4,moderate,moderate,low,moderate,low,none,moderate,low,major_rewrite,"“Smallest option” is undefined and confidence over 14 days may be judged as experience frequency.","Ядарсан үед өөртөө тохирсон хоолны сонголт хийж чадна гэдэгтээ хэр итгэлтэй байсан бэ?",true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,8,IM03,implementation_maintenance_friction,minimum_version,4,4,3,3,4,4,4,4,moderate,low,low,moderate,low,high,moderate,low,minor_rewrite,"A “smallest version” may mean different actions; positive wording adds reverse-response risk.","Завгүй өдөр хийх хамгийн бага боломжит алхмаа урьдчилан бэлдсэн байсан.",true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,9,RR01,restrictive_rebound,rigid_rules,4,4,4,4,4,4,4,3,moderate,low,low,moderate,moderate,none,moderate,low,retain,"The “plan collapsed” appraisal is clear but may overlap perceived loss of control.",,true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,10,EC01,external_cue_reactivity,visual_cue,4,4,4,3,4,4,4,4,moderate,low,low,low,low,none,moderate,low,retain,"Seeing food and desire are clear, but “not hungry” also calls for an internal-cue judgment.",,true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,11,RR06,restrictive_rebound,flexible_return,4,4,4,4,4,4,4,4,moderate,low,low,moderate,low,high,moderate,low,minor_rewrite,"“Normal rhythm” may be defined differently across respondents and the positive item is reverse-worded.","Төлөвлөснөөс өөр идсэн ч дараагийн хоолондоо ердийнхөөрөө идсэн.",true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,12,UC03,uncontrolled_eating,momentum,4,4,4,3,4,4,4,3,high,low,low,moderate,moderate,none,high,low,retain,"Continuing after noticing fullness may reflect social context or habit as well as control difficulty.",,true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,13,BI06,body_image_avoidance,participation_despite_discomfort,4,4,4,3,4,4,4,4,moderate,moderate,low,moderate,moderate,high,moderate,low,minor_rewrite,"It combines discomfort and participation; endorsement can look like the socially preferred response.","Биеийнхээ талаар тавгүй байсан ч үйл ажиллагаандаа оролцсон.",true
ER-R6-C,R6,cognitive_interview_method,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,14,SE01,eating_self_efficacy,stress,4,4,3,3,3,3,4,4,moderate,moderate,low,moderate,low,none,moderate,low,major_rewrite,"“Flexible plan” may not exist for every reader, and confidence is not a 14-day frequency event.","Стресстэй үед өөрийн хоолны төлөвлөгөөг дагаж чадна гэдэгтээ хэр итгэлтэй байсан бэ?",true
