persona_code,block_order,item_key,paraphrase_mn,example_situation_mn,recall_period_usable,selected_response,response_options_fit,ambiguous_word_or_phrase,asks_more_than_one_thing,judgmental_or_shaming,socially_desirable_answer_obvious,missing_not_applicable_option,response_confidence_1_5,observable_decision_summary,synthetic_review_only
P03,1,HA02,Нэг үйлдлийн дараа идэх нь өөрөө үргэлжилдэг зуршил болсон.,Ажил дуусаад цай уусны дараа зууш идэж эхлээд үргэлжлүүлсэн.,true,Олон удаа,true,нэг үйлдэл,false,false,false,false,4,Давтагдсан өдрийн дарааллыг санаж ангилж чадна.,true
P03,2,UC04,Идэж байхдаа өөрийгөө зогсоож чадахгүй юм шиг санагдсан.,Оройн хоолны үеэр хангалттай идсэн ч идсээр байсан.,true,Заримдаа,true,өөрөө удирдаж чадахгүй,false,false,false,false,4,Мэдрэмжийг 14 хоногийн жишээгээр давтамжлан хариулж чадна.,true
P03,3,RR04,Төлөвлөөгүй юм идсэний дараа тэр өдрийн хооллолтоо хяналтгүй орхисон.,Төлөвлөөгүй амттан идээд үлдсэн өдөр хоолоо төлөвлөөгүй.,true,Заримдаа,true,хяналтгүй орхисон,true,false,false,false,3,Нэг үйл явдлын дараах өдрийг санаж болох ч хэллэг өргөн байна.,true
P03,4,SE02,Завтай биш үед өөрт тохирох хоол сонгож чадна гэдэгтээ хэр итгэлтэй байснаа асууж байна.,Уулзалттай өдөр ойролцоох газраас тохирох хоол сонгосон.,true,Дунд зэрэг итгэлтэй,true,өөрт тохирох,false,false,false,false,4,Сүүлийн 14 хоногийн завгүй өдрүүдээр итгэлээ үнэлж чадна.,true
P03,5,IM02,Олон юм бэлтгэх шаардлагатай болохоор төлөвлөгөөгөө хойшлуулсан.,Хоол бэлтгэх олон алхамтай санагдаад дараа болгоно гэж шийдсэн.,true,Олон удаа,true,төлөвлөгөө,false,false,false,false,4,Бэлтгэлийн ачааллаас болсон хойшлуулалтыг давтамжаар хариулж чадна.,true
P03,6,EE03,Уйдахдаа өөр зүйл хийхийн оронд идэж эхэлсэн.,Гэрээс ажиллах завсар уйдаад бичлэг үзэхийн оронд зууш авсан.,true,Заримдаа,true,хийх зүйл хайх,false,false,false,false,5,Уйдсан үеийн тодорхой үйлдлийг санаж ангилж чадна.,true
P03,7,BI03,Биеийн төрхөөсөө болоод өмсмөөр байсан хувцсаа сонгоогүй.,Гадуур гарахдаа хүссэн бариу цамцаа өмсөөгүй.,true,Олон удаа,true,,false,true,false,false,5,Сонгосонгүй гэсэн үйлдэл тодорхой бөгөөд 14 хоногийн жишээ бий.,true
P03,8,BI05,Хүмүүс биеийг минь харах вий гэж санаа зовоод хөдөлгөөн хийхээс зайлсхийсэн.,Гадаа гүйхээр төлөвлөсөн ч хүмүүс харна гэж бодоод гараагүй.,true,Олон удаа,true,хөдөлгөөн хийх,false,true,false,false,5,Зайлсхийсэн үйлдэл болон шалтгааныг ойрын хугацаанд санаж чадна.,true
P03,9,UC03,Цадсанаа мэдсэн ч идсээр байсан.,Оройн хоолны дараа цадсан ч тавагныхаа үлдсэнийг идсэн.,true,Заримдаа,true,,false,false,false,false,5,Цадах мэдрэмжийн дараах идэлтийг давтамжаар хариулж чадна.,true
P03,10,EC06,Хоол харах эсвэл үнэрлэхэд анхаарлаа өөр зүйл рүү буцааж чадсан.,Дэлгүүрт нарийн боовны үнэр үнэртэхэд хийх ажлаа үргэлжлүүлсэн.,true,Заримдаа,true,анхаарлаа буцааж,false,false,true,false,4,Хоёр өдөөгчийг нэг хариултад нэгтгэсэн ч жишээгээр хариулж чадна.,true
P03,11,HS05,Цадсан эсэхээ сайн мэдэхгүй байсан.,Хоолны дараа дахин идэх эсэхээ шийдэхдээ цадсанаа эргэлзсэн.,true,Заримдаа,true,,false,false,false,false,4,Биеийн мэдрэмжийн эргэлзээг ойрын жишээгээр ангилж чадна.,true
P03,12,IM03,Завгүй өдөр хийх хамгийн амархан хувилбар надад урьдчилж бэлэн байсан.,Завгүй өдөр хэрэглэх хурдан хоолны сонголтоо урьдчилж бодсон байсан.,true,Заримдаа,true,хамгийн жижиг хувилбар,false,false,false,false,3,Бэлэн гэсэн утга болон жижиг хувилбарын хэмжээ тодорхой бус байна.,true
P03,13,EE06,Таагүй мэдрэмж төрөхөд хоол идэхгүйгээр давж чадсан.,Стресстэй мэдээ авсны дараа идэхийн оронд алхаж тайвширсан.,true,Ховор,true,Таагүй мэдрэмж,true,false,true,false,4,Таагүй мэдрэмжийн олон төрлийг нэгтгэж байгаа ч ойрын жишээгээр хариулж чадна.,true
P03,14,EC01,Өлсөөгүй мөртлөө хоол хараад идмээр санагдсан.,Кафены бялуу хараад өлсөөгүй ч идэх хүсэл төрсөн.,true,Олон удаа,true,,false,false,false,false,5,Хоол харах үеийн хүслийг 14 хоногийн давтамжаар хариулж чадна.,true
