persona_code,block_order,item_key,paraphrase_mn,example_situation_mn,recall_period_usable,selected_response,response_options_fit,ambiguous_word_or_phrase,asks_more_than_one_thing,judgmental_or_shaming,socially_desirable_answer_obvious,missing_not_applicable_option,response_confidence_1_5,observable_decision_summary,synthetic_review_only
P08,1,EC03,"Хоол гарын дор байсан болохоор төлөвлөөгүй ч идсэн.","Гэртээ ажиллаж байхдаа ширээн дээрх амттанаас авсан.",true,"Олон удаа",true,"",false,false,true,false,5,"Ойр байсан хоол идэхэд хүргэсэн гэж ойлгож, давтамжаар хариулав.",true
P08,2,UC05,"Жаахан идэхээр эхэлсэн ч зогсолгүй цааш идсэн.","Нэг жигнэмэг аваад дараа нь хэд хэдийг нэмж идсэн.",true,"Заримдаа",true,"Багахан",false,false,true,false,4,"Анхны хэмжээнээсээ давуулан үргэлжлүүлсэн тохиолдлыг санав.",true
P08,3,HA05,"Зууш сонгохдоо яг хүсэж байгаагаа нягтлаагүй.","Дэлгүүрийн кассны дэргэдээс бодолгүй шоколад авсан.",true,"Олон удаа",true,"үнэхээр хүсэж байгаа",false,false,true,false,4,"Хүсэл хэрэгцээгээ шалгалгүй сонгосон давтамжаар хариулав.",true
P08,4,HS04,"Идэж байхдаа хангалттай цадсанаа мэдсэн.","Оройн хоолны үеэр цааш идэх шаардлагагүй болсноо анзаарсан.",true,"Заримдаа",true,"тав тухтай цадсан мөч",false,false,true,false,4,"Цадалтын дохиог хооллож байхдаа анзаарсан үеийг тоолов.",true
P08,5,SE02,"Завгүй үед өөрт нийцэх хоол сонгож чадна гэдэгтээ итгэсэн эсэх.","Ажлын дуудлагуудын хооронд хурдан бэлдэх хоол сонгосон.",true,"Дунд зэрэг итгэлтэй",true,"өөрт тохирох боломжит хоол",false,false,true,false,4,"Завгүй үеийн сонголтоо ерөнхийд нь хийж чадна гэж үнэлэв.",true
P08,6,SE06,"Ядарсан ч хийж болох хамгийн бага хувилбарыг сонгож чадна гэдэгтээ итгэсэн эсэх.","Орой ядарсан үедээ бүтэн хоол хийхийн оронд амархан зүйл сонгосон.",true,"Бага зэрэг итгэлтэй",false,"хамгийн жижиг хувилбар",false,false,true,false,3,"Юуны жижиг хувилбар гэдэг тодорхойгүй тул эргэлзээтэй хариулав.",true
P08,7,BI06,"Биедээ тавгүй санагдсан ч хийхийг хүссэн зүйлдээ оролцсон.","Биеэ голсон ч найзын урьсан арга хэмжээнд очсон.",true,"Ховор",true,"хүссэн үйл ажиллагаа",false,false,true,true,4,"Биеийн тавгүй мэдрэмжийг үл харгалзан оролцсон үеийг тоолов.",true
P08,8,IM06,"Нэг өдөр хийсэн зүйлээ дараагийн өдрүүдэд дахин хийхэд хэцүү байсан.","Нэг өдөр дасгал хийсэн ч дараагийн хэдэн өдөр давтаагүй.",true,"Олон удаа",false,"хийж чадсан зүйл; дараагийн өдрүүд",false,false,true,true,3,"Ямар үйлдлийг хэлснийг тодорхойлоогүй ч давтаж чадаагүй үеэр хариулав.",true
P08,9,EE02,"Гуниглах үед хоол түр зуур тайвшруулдаг мэт санагдсан.","Таагүй өдөр өнгөрсний дараа амттан идээд хэсэг тайвширсан.",true,"Ховор",true,"түр тайвшруулна",false,false,true,false,3,"Гуниг ба хоолны дараах богино тайвшралыг хамтад нь санахыг оролдов.",true
P08,10,EC06,"Хоолны харагдах байдал эсвэл үнэрээс анхаарлаа өөр тийш шилжүүлж чадсан.","Гал тогооны үнэр үнэртэхэд ажлын дэлгэц рүүгээ дахин төвлөрсөн.",true,"Заримдаа",true,"өөр зүйл",false,false,true,false,4,"Хоолны өдөөлтийн дараа анхаарлаа буцаасан амжилтын давтамжаар хариулав.",true
P08,11,EE05,"Уурласан эсвэл бухимдсаныхаа дараа хоол идэхээр болсон.","Ажлын асуудалд бухимдаад гал тогооноос зууш авсан.",true,"Ховор",true,"хоол руу хандсан",false,false,true,false,3,"Хоол руу хандсан гэдгийг идэхээр авсан гэж ойлгов.",true
P08,12,UC02,"Төлөвлөснөөсөө их идсэн.","Оройн хоолноос нэг таваг идэхээр бодоод дахин нэмсэн.",true,"Заримдаа",true,"анх бодсоноосоо",false,false,true,false,5,"Анхны төлөвлөсөн хэмжээнээс хэтэрсэн үеийг тоолов.",true
P08,13,RR05,"Төлөвлөгөөгөө зөрчсөний маргааш дүрмээ илүү хатуу болгосон.","Орой амттан идсэний дараа маргааш нь хоолоо илүү их хязгаарласан.",true,"Олон удаа",true,"дүрмээ",false,true,true,false,4,"Зөрчлийн дараах өдрийн нэмэлт хязгаарлалтыг санаж хариулав.",true
P08,14,IM03,"Завгүй өдөр хийж болох хамгийн бага хувилбар урьдчилан бэлэн байсан.","Ажил ихтэй өдөр богино дасгал хийх төлөвлөгөө бэлэн байсан.",true,"Ховор",false,"хийх хамгийн жижиг хувилбар",false,false,true,false,3,"Юу хийхийг заагаагүй тул өөрийн жишээгээр ойлгож хариулав.",true
